antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,kulczynski,zhangs_metric,jaccard,certainty
"Beans, Root Vegetables, Toor Dal, Urad Dal",Other Vegetables,0.015399692006159876,0.4300713985720286,0.010919781604367913,0.7090909090909092,1.6487748579545456,0.004296814525700247,1.9591295674086526,0.3672407670454546,0.3996434391713789,0.025128865979381444,0.4895692369531723
"Gourd & Cucumber, Other Rice Products",Other Vegetables,0.019319613607727847,0.4300713985720286,0.013579728405431892,0.7028985507246377,1.634376415307971,0.005270915161285182,1.918296268220977,0.36723703577898553,0.39579240159826923,0.031159653067780277,0.4787040893702007
"Moong Dal, Root Vegetables, Sugar",Other Dals,0.015679686406271875,0.22987540249195015,0.010779784404311914,0.6875,2.990750609013398,0.007175410180722607,2.4643987120257593,0.3671970158343484,0.6762389935480534,0.04591532498509243,0.5942215051808762
"Moong Dal, Raw Rice",Other Dals,0.02897942041159177,0.22987540249195015,0.01889962200755985,0.6521739130434783,2.837075676534449,0.012237966076461756,2.2141082178356433,0.3671953609066356,0.6668492887351019,0.07876312718786464,0.5483508927230623
"Other Dals, Root Vegetables, Whole Spices",Other Vegetables,0.03527929441411172,0.4300713985720286,0.02393952120957581,0.6785714285714286,1.5778111049107142,0.008766905720264426,1.7731112044425779,0.3671177455357143,0.3796026854249249,0.05423406279733587,0.4360195810085272
"Other Vegetables, Urad Dal",Beans,0.04857902841943161,0.39717205655886884,0.031779364412711744,0.6541786743515849,1.6470913891058763,0.012485131789734354,1.7431774697839375,0.3670963868761802,0.4129288283079188,0.07676699357456881,0.4263349444712891
"Beans, Boiled Rice, Gourd & Cucumber",Other Vegetables,0.015819683606327874,0.4300713985720286,0.011199776004479911,0.7079646017699115,1.6461559734513274,0.0043961825509394896,1.9515736957988112,0.36700313421828906,0.39883357041251777,0.02576489533011272,0.4875930116537651
"Beans, Urad Dal",Other Vegetables,0.04815903681926362,0.4300713985720286,0.031779364412711744,0.6598837209302325,1.5343585347020348,0.011067540093969222,1.6756875118907875,0.36688847504844957,0.3658823887679776,0.0711821887739103,0.4032300217648368
"Beans, Gourd & Cucumber, Other Vegetables, Whole Spices",Root Vegetables,0.03135937281254375,0.4232115357692846,0.02141957160856783,0.6830357142857143,1.6139345375927414,0.008147923279809639,1.8197269857419753,0.36682384457256273,0.39271136502970416,0.049450549450549455,0.45046701629681
"Cashews, Other Vegetables",Root Vegetables,0.024639507209855804,0.4232115357692846,0.017079658406831864,0.6931818181818182,1.6379086097494964,0.006651934719950429,1.8799031426778876,0.3667695395904129,0.399303978709937,0.03964900877478063,0.4680577007943514
"Banana, Other Vegetables",Beans,0.12333753324933501,0.39717205655886884,0.06901861962760744,0.5595913734392736,1.4089394361920096,0.02003239789607119,1.368792314875352,0.3666832439984524,0.33108099791200074,0.15286821705426357,0.2694289782807085
"Beans, Toor Dal, Whole Spices",Root Vegetables,0.02379952400951981,0.4232115357692846,0.01651966960660787,0.6941176470588235,1.6401198653460722,0.006447436499961028,1.8856545946004155,0.3665758595863089,0.39980360081379274,0.03837398373983741,0.4696801827527127
"Other Vegetables, Whole Spices",Root Vegetables,0.09099818003639927,0.4232115357692846,0.054878902421951564,0.6030769230769232,1.4250011450673048,0.01636742289653717,1.453149231589012,0.36637471691391643,0.3281029491728926,0.1194757695824444,0.31183943241224815
"Other Dals, Root Vegetables, Sugar",Other Vegetables,0.027439451210975782,0.4300713985720286,0.01889962200755985,0.6887755102040817,1.6015375876913265,0.007098698849206551,1.8312459980308593,0.36636041135204084,0.3861970794747532,0.043089690392594956,0.45392372129397085
"Raw Rice, Sugar, Toor Dal",Other Dals,0.01903961920761585,0.22987540249195015,0.012879742405151898,0.6764705882352942,2.942770652719066,0.00850300227650774,2.3803851195703363,0.3662499104392062,0.6729978096437724,0.05456702253855279,0.5798999112460836
"Beans, Other Dals, Other Vegetables",Gourd & Cucumber,0.06509869802603947,0.3009939801203976,0.03919921601567969,0.6021505376344087,2.000540135033759,0.019604899796166197,1.7569610769946769,0.36619154788697184,0.5349602104992942,0.11991434689507498,0.4308354276632449
"Moong Dal, Root Vegetables, Toor Dal",Other Vegetables,0.022959540809183818,0.4300713985720286,0.015959680806383873,0.6951219512195121,1.6162943025914631,0.006085438980006625,1.869365812683746,0.3661156631097561,0.3902610085896788,0.03651505445227418,0.46505922317881976
"Other Vegetables, Root Vegetables, Toor Dal, Whole Spices",Beans,0.01777964440711186,0.39717205655886884,0.012459750804983901,0.7007874015748031,1.7644428655089244,0.005398172870925894,2.014714442553254,0.36607928415010865,0.44109130975106653,0.030956521739130435,0.5036517439500275
"Gourd & Cucumber, Raw Peanuts",Beans,0.02029959400811984,0.39717205655886884,0.014139717205655888,0.696551724137931,1.7537782747681498,0.00607728570614084,1.9865920863400912,0.3660763555479926,0.43870808915701515,0.03505727178063173,0.49662539840158865
"Root Vegetables, Toor Dal, Urad Dal",Other Vegetables,0.02127957440851183,0.4300713985720286,0.01483970320593588,0.6973684210526315,1.621517783717105,0.00568796687904965,1.8832423351532965,0.36593681469298245,0.3916275103030041,0.03399615137908916,0.46900089206066004
"Other Vegetables, Whole Spices",Beans,0.09099818003639927,0.39717205655886884,0.054178916421671566,0.5953846153846154,1.4990596784252055,0.018036982113500667,1.489878947668195,0.36589815894362954,0.3662425565834962,0.12483870967741935,0.3288045303512094
"Raw Peanuts, Urad Dal",Other Dals,0.01749965000699986,0.22987540249195015,0.011899762004759906,0.68,2.9581242387332525,0.007877022915932553,2.406639367212656,0.3658830694275274,0.6737381187869846,0.05053507728894174,0.5844828213052173
"Gourd & Cucumber, Urad Dal",Beans,0.03317933641327173,0.39717205655886884,0.022399552008959822,0.6751054852320676,1.6997809238676977,0.009221646730442125,1.8554574363058198,0.36575154416696787,0.42581722415291057,0.05490734385724091,0.4610493453350345
"Avalakki / Poha, Other Vegetables",Root Vegetables,0.03345933081338373,0.4232115357692846,0.02267954640907182,0.6778242677824269,1.601620491157749,0.008519171629727144,1.7902914668979353,0.3657067088167841,0.38863585969128656,0.05225806451612904,0.44143173416744547
"Moong Dal, Other Dals",Toor Dal,0.07699846003079938,0.15385692286154276,0.0375192496150077,0.4872727272727273,3.1670510381338413,0.02567250348959142,1.6502790511565657,0.3655653900239888,0.7413301307809504,0.1940622737146995,0.3940418747367788
Toor Dal,"Moong Dal, Other Dals",0.15385692286154276,0.07699846003079938,0.0375192496150077,0.24385805277525024,3.167051038133841,0.02567250348959142,1.2206723133888708,0.3655653900239888,0.8086680265120461,0.1940622737146995,0.18077932215586417
"Beans, Maida, Root Vegetables",Other Vegetables,0.015679686406271875,0.4300713985720286,0.011059778804423912,0.7053571428571429,1.6400931222098214,0.004316394142507742,1.934303132119176,0.36553664434523814,0.39649544782689317,0.025442834138486314,0.48301794925781666
"Beans, Other Vegetables, Raw Rice",Root Vegetables,0.030379392412151755,0.4232115357692846,0.020719585608287835,0.6820276497695853,1.611552597520393,0.00786267628980334,1.8139579237400763,0.3654928192612399,0.39136996511382893,0.04786545924967659,0.44871929667576405
"Beans, Toor Dal, Urad Dal",Other Dals,0.024359512809743807,0.22987540249195015,0.016099678006439872,0.6609195402298851,2.8751207526565588,0.0105000251947922,2.2712149146847573,0.36547804051689137,0.6684721780306575,0.06760728982951206,0.5597070125181002
"Other Dals, Sugar, Toor Dal",Urad Dal,0.027439451210975782,0.10261794764104717,0.015819683606327874,0.576530612244898,5.618223960798508,0.013003903438660893,2.1191190634018646,0.3653457972547819,0.845199621406579,0.13848039215686278,0.5281057977012958
"Banana, Exotic Vegetables, Other Vegetables",Root Vegetables,0.02155956880862383,0.4232115357692846,0.01497970040599188,0.6948051948051948,1.641744461294577,0.005855442179970622,1.889902627479365,0.3651002487423261,0.3995049630728126,0.034853420195439744,0.4708722103139578
"Other Dals, Other Vegetables, Toor Dal, Urad Dal",Beans,0.015539689206215875,0.39717205655886884,0.010919781604367913,0.7027027027027027,1.769265211633911,0.004747851284049498,2.0276939915747145,0.36509826710743176,0.44165682156296493,0.027177700348432053,0.5068289376231783
"Other Vegetables, Urad Dal, Whole Spices",Root Vegetables,0.018619627607447852,0.4232115357692846,0.013019739605207897,0.6992481203007519,1.652242581312693,0.00513969841000772,1.9178216435671287,0.36500613094098133,0.40225177549736935,0.030362389813907938,0.4785750784728813
"Besan, Urad Dal",Other Dals,0.016659666806663868,0.22987540249195015,0.01133977320453591,0.680672268907563,2.961048731307383,0.007510125591972271,2.411705976406788,0.3650011770847194,0.6735021372929497,0.04821428571428572,0.5853557565545761
"Beans, Other Dals, Other Vegetables, Whole Spices",Root Vegetables,0.02029959400811984,0.4232115357692846,0.014139717205655888,0.696551724137931,1.6458713084741121,0.005548694849986524,1.9007801662148571,0.3649811217447842,0.4005500864461983,0.03293120313009456,0.47390023434884493
"Beans, Gourd & Cucumber, Moong Dal, Other Vegetables",Root Vegetables,0.01903961920761585,0.4232115357692846,0.013299734005319894,0.6985294117647058,1.6505443560156448,0.005241947520002422,1.9132495398872509,0.3649775738942616,0.4017891882553537,0.031005221932114885,0.4773290262707024
"Other Dals, Toor Dal, Urad Dal",Moong Dal,0.03275934481310374,0.13285734285314293,0.019179616407671848,0.5854700854700855,4.406757450487693,0.014827296902192994,2.091869915179016,0.3649162861491629,0.7992589798770882,0.13097514340344169,0.5219588021493091
"Moong Dal, Sooji & Rava, Sugar",Whole Spices,0.01483970320593588,0.19935601287974242,0.01007979840403192,0.679245283018868,3.4071973712105152,0.007121414340577812,2.496125371610215,0.3649035403858385,0.7171458797151564,0.04938271604938271,0.5993790971505113
"Gourd & Cucumber, Moong Dal, Whole Spices",Other Vegetables,0.01777964440711186,0.4300713985720286,0.012459750804983901,0.7007874015748031,1.6294675812007873,0.004813234268703958,1.904761378456641,0.3648793778707349,0.39329526091245687,0.028617363344051447,0.47499985493707164
"Beans, Gourd & Cucumber, Other Dals, Other Vegetables",Root Vegetables,0.03919921601567969,0.4232115357692846,0.026179476410471792,0.6678571428571428,1.578069325646236,0.009589915999524055,1.7365674191892504,0.3648581116204338,0.38125934543210477,0.06001283697047498,0.42415135228848816
"Moong Dal, Other Vegetables, Root Vegetables",Other Dals,0.039059218815623686,0.22987540249195015,0.024359512809743807,0.6236559139784946,2.713017170248713,0.015380759163481158,2.0463310733785325,0.36481212264089163,0.6570713768989631,0.09959931310818547,0.511320522368367
"Other Rice Products, Other Vegetables, Root Vegetables",Beans,0.017219655606887863,0.39717205655886884,0.012039759204815904,0.6991869918699187,1.760413353164198,0.0052005931741927955,2.0039955957637607,0.36475035176858644,0.4395199761478832,0.029923451635351428,0.5009969073216045
"Gourd & Cucumber, Other Dals, Urad Dal",Beans,0.019319613607727847,0.39717205655886884,0.013439731205375893,0.6956521739130435,1.7515133867680188,0.005766520536871917,1.9807203855922881,0.3647453678870822,0.43751784439685937,0.033344911427579026,0.49513318120317446
"Root Vegetables, Urad Dal",Other Vegetables,0.04423911521769565,0.4300713985720286,0.029259414811703768,0.6613924050632911,1.5378665199762656,0.010233436658440287,1.683153626647093,0.36471312961497887,0.3659372474757208,0.0657439446366782,0.4058771676165778
"Gourd & Cucumber, Sunflower Oils",Other Vegetables,0.019879602407951842,0.4300713985720286,0.01385972280554389,0.6971830985915493,1.6210868727992955,0.005310074394900175,1.8820898000644635,0.3647048305457746,0.39090086697571347,0.03178170144462279,0.46867572420521647
"Gourd & Cucumber, Other Dals, Whole Spices",Other Vegetables,0.02757944841103178,0.4300713985720286,0.01889962200755985,0.6852791878172588,1.5934079552664973,0.0070384900575823,1.8109021690533926,0.3646122501586294,0.38297661323863447,0.04307594128908743,0.44778905393728313
"Raw Rice, Sugar, Whole Spices",Other Dals,0.01623967520649587,0.22987540249195015,0.011059778804423912,0.6810344827586207,2.9626244277374103,0.00732667692999213,2.414444684079291,0.36457327061195344,0.6733971858995952,0.04705181655747469,0.5858260880466875
"Beans, Other Vegetables, Toor Dal",Root Vegetables,0.04787904241915162,0.4232115357692846,0.03135937281254375,0.6549707602339181,1.5476202912176238,0.011096409739171871,1.6717089387025816,0.36453466890293323,0.37164046253702193,0.07131486787647247,0.4018097428036109
"Besan, Root Vegetables",Other Vegetables,0.024779504409911803,0.4300713985720286,0.017079658406831864,0.6892655367231638,1.602676995056497,0.006422702289339345,1.8341338627772896,0.3644895391949152,0.385598904279804,0.03901503038055645,0.4547835246410118
"Other Dals, Root Vegetables, Toor Dal, Urad Dal",Other Vegetables,0.014699706005879883,0.4300713985720286,0.010359792804143918,0.7047619047619048,1.6387090773809525,0.004037869683597508,1.930403327417323,0.3644252232142857,0.39557844289302085,0.023847889139542378,0.48197354107449913
"Moong Dal, Other Dals, Sooji & Rava",Toor Dal,0.022959540809183818,0.15385692286154276,0.014559708805823884,0.6341463414634146,4.121662708892785,0.011027224506608847,2.312791077511783,0.36438891231496484,0.7751771798913224,0.08973252804141503,0.567621991573986
"Gourd & Cucumber, Moong Dal",Other Vegetables,0.04311913761724766,0.4300713985720286,0.028559428811423773,0.6623376623376623,1.5400644277597402,0.010015120991154303,1.6878654734597616,0.36437195616883117,0.3664787641464778,0.06423173803526448,0.4075357214635033
"Avalakki / Poha, Urad Dal",Other Dals,0.019599608007839844,0.22987540249195015,0.013159736805263895,0.6714285714285714,2.920836958413085,0.008654269025777261,2.343857470676673,0.3643379154341395,0.6707793924184468,0.0556872037914692,0.5733528968758926
"Beans, Moong Dal, Root Vegetables, Whole Spices",Other Vegetables,0.015119697606047878,0.4300713985720286,0.010639787204255916,0.7037037037037038,1.636248553240741,0.004137237708836752,1.9235090298194044,0.3642216435185186,0.394815396700707,0.024484536082474227,0.4801168154152681
"Beans, Moong Dal, Other Dals",Root Vegetables,0.03317933641327173,0.4232115357692846,0.022399552008959822,0.6751054852320676,1.595196321869884,0.008357674089693345,1.775309948346488,0.3640165203203011,0.38592256733275426,0.05161290322580645,0.4367180779156939
"Beans, Gourd & Cucumber, Moong Dal",Other Vegetables,0.02785944281114378,0.4300713985720286,0.01903961920761585,0.6834170854271356,1.5890782035175877,0.007058069674389796,1.8002506616534333,0.3638439593802345,0.38132793439956625,0.043381180223285486,0.44452179838025785
"Moong Dal, Other Dals, Sooji & Rava",Whole Spices,0.022959540809183818,0.19935601287974242,0.01497970040599188,0.6524390243902438,3.2727331118114544,0.01040257789272326,2.303607261188109,0.363789736914223,0.7107638000784732,0.07224848075624576,0.565898225427437
"Avalakki / Poha, Beans, Other Vegetables",Root Vegetables,0.02015959680806384,0.4232115357692846,0.013999720005599889,0.6944444444444444,1.6408920498401147,0.0054679460799696225,1.887671337482341,0.36376208328738924,0.3986112301757394,0.03260515161395501,0.4702467637540453
"Bread, Gourd & Cucumber, Root Vegetables",Other Vegetables,0.025479490410191798,0.4300713985720286,0.01749965000699986,0.6868131868131868,1.5969748025412087,0.006541649931386085,1.8197720256121193,0.3637516454899267,0.3835897141215343,0.039948865452221156,0.45048061739292394
"Beans, Sugar, Urad Dal",Other Dals,0.015399692006159876,0.22987540249195015,0.010499790004199917,0.6818181818181819,2.9660336618314695,0.006959779606031847,2.420391592168157,0.36374709334514455,0.673216740129864,0.0447227191413238,0.5868437143659831
"Beans, Bread, Gourd & Cucumber, Root Vegetables",Other Vegetables,0.017219655606887863,0.4300713985720286,0.012039759204815904,0.6991869918699187,1.6257463160569106,0.004634077835032968,1.8946275128551484,0.3635908917682927,0.39164182071158815,0.027661627532968802,0.47219176686976894
"Beans, Other Vegetables, Sooji & Rava",Root Vegetables,0.03639927201455971,0.4232115357692846,0.024359512809743807,0.6692307692307692,1.5813150461843812,0.008954920999578049,1.7437790779068136,0.36339474286877527,0.38150131675408844,0.05596654872949502,0.4265328603435399
"Beans, Gourd & Cucumber, Sugar",Other Vegetables,0.030099398012039758,0.4300713985720286,0.020439591208175838,0.6790697674418605,1.578969840116279,0.007494701008961763,1.775864482710346,0.3632979045542636,0.37805490524850527,0.04648201209805795,0.4368939692550257
"Bread, Other Vegetables, Root Vegetables",Beans,0.03387932241355173,0.39717205655886884,0.02267954640907182,0.6694214876033058,1.6854697518330677,0.009223626251260499,1.823554528909422,0.36326203037197363,0.420955273971745,0.055536510113129926,0.451620456560709
"Gourd & Cucumber, Moong Dal, Other Vegetables, Root Vegetables",Other Dals,0.01875962480750385,0.22987540249195015,0.0125997480050399,0.6716417910447762,2.9217645026996566,0.00828737170181698,2.345379456047243,0.3632264984456524,0.6703159429939285,0.053380782918149475,0.573629760667667
"Raw Peanuts, Sugar",Other Dals,0.01763964720705586,0.22987540249195015,0.011899762004759906,0.6746031746031746,2.9346470622353693,0.007844841003221935,2.366724372829617,0.3631846567291147,0.6710811558484018,0.05050505050505051,0.5774750911089759
"Beans, Other Dals, Urad Dal",Toor Dal,0.025899482010359794,0.15385692286154276,0.016099678006439872,0.6216216216216216,4.040257728155818,0.012114863400618032,2.236235275294494,0.3631311019846052,0.7724983441018783,0.09837467921300258,0.552819861555798
"Other Rice Products, Urad Dal",Other Dals,0.021979560408791825,0.22987540249195015,0.014559708805823884,0.6624203821656051,2.8816496892867947,0.009507148510256731,2.2813124869578076,0.3628788877941302,0.667651236539012,0.06135693215339233,0.5616558425393414
"Beans, Moong Dal, Other Dals, Whole Spices",Root Vegetables,0.01497970040599188,0.4232115357692846,0.010499790004199917,0.7009345794392524,1.6562274895582467,0.004160207990016317,1.9286364272714551,0.3628721855185015,0.40224369907144214,0.024549918166939445,0.4814989565375194
"Beans, Moong Dal, Root Vegetables",Other Vegetables,0.0370992580148397,0.4300713985720286,0.024779504409911803,0.6679245283018869,1.5530549823113209,0.008824174629485152,1.716262265663778,0.36277085790094343,0.3698281427888478,0.056012658227848094,0.417338468597489
"Boiled Rice, Gourd & Cucumber",Root Vegetables,0.02127957440851183,0.4232115357692846,0.014699706005879883,0.6907894736842105,1.6322557758935878,0.005693944639936825,1.8653584375121008,0.3627615909605307,0.3957727963163523,0.034201954397394145,0.463910002554931
"Boiled Rice, Other Dals",Urad Dal,0.024359512809743807,0.10261794764104717,0.014279714405711887,0.5862068965517241,5.712518229289175,0.011779991195640178,2.1686732932008024,0.3626805287669944,0.845542866307091,0.1267080745341615,0.5388885900263596
"Banana, Root Vegetables",Other Vegetables,0.1383172336553269,0.4300713985720286,0.07587848243035139,0.548582995951417,1.2755626107034412,0.016392196305590898,1.2625324175130848,0.3625076438090418,0.2507096801268581,0.15406480955088117,0.20794112996339267
"Gourd & Cucumber, Moong Dal",Other Dals,0.04311913761724766,0.22987540249195015,0.02631947361052779,0.6103896103896104,2.6553063258300775,0.016407444495657196,1.9766531336039945,0.3624420646345129,0.651487182679886,0.10669693530079455,0.49409434412161185
"Other Dals, Toor Dal, Whole Spices",Moong Dal,0.03275934481310374,0.13285734285314293,0.01903961920761585,0.5811965811965812,4.37459133771041,0.014687299702136995,2.0705243037996386,0.36225266362252667,0.7975339071798933,0.12989493791786055,0.5170305423776526
"Beans, Moong Dal, Toor Dal",Root Vegetables,0.023239535209295815,0.4232115357692846,0.015959680806383873,0.6867469879518072,1.6227038488057424,0.006124441419893429,1.841286251198053,0.36222893559019403,0.39287483435548887,0.037073170731707315,0.45690139197566965
"Banana, Gourd & Cucumber, Other Vegetables",Beans,0.05375892482150357,0.39717205655886884,0.034299314013719724,0.6380208333333333,1.6064091690165665,0.012947771283969529,1.6653664049021175,0.36218983154153445,0.3989401885920812,0.0823252688172043,0.3995315402926148
"Moong Dal, Sugar, Urad Dal",Toor Dal,0.01623967520649587,0.15385692286154276,0.010639787204255916,0.6551724137931034,4.258322613033792,0.008141200748713572,2.453814923701526,0.3621630949766245,0.7777969186521162,0.06672519754170325,0.5924713024030671
"Avalakki / Poha, Other Dals, Toor Dal",Whole Spices,0.017219655606887863,0.19935601287974242,0.011479770404591909,0.6666666666666666,3.344101123595505,0.008046928519640444,2.401931961360772,0.36212546816479396,0.7132478632478633,0.05597269624573379,0.5836684735093548
"Moong Dal, Other Vegetables, Sooji & Rava",Whole Spices,0.016099678006439872,0.19935601287974242,0.010779784404311914,0.6695652173913044,3.358640693698095,0.007570216788300381,2.4230015399692006,0.3618191255495848,0.713751672345867,0.05266757865937072,0.5872887476527517
"Banana, Gourd & Cucumber",Beans,0.08819823603527929,0.39717205655886884,0.05221895562088758,0.5920634920634921,1.4906977524883764,0.017189080829891172,1.4777494333381815,0.3617702021473611,0.3610140000469262,0.12055591467356173,0.3232952911773162
"Beans, Organic F&V, Root Vegetables",Other Vegetables,0.038359232815343695,0.4300713985720286,0.025479490410191798,0.6642335766423357,1.5444727988138685,0.008982281505146881,1.6973960520789582,0.3617391841545012,0.36659206276326667,0.05752212389380531,0.41086230360014836
"Moong Dal, Sooji & Rava, Toor Dal",Whole Spices,0.018619627607447852,0.19935601287974242,0.012319753604927902,0.6616541353383458,3.318957506124862,0.008607818883801521,2.3663477841554275,0.3617259440736673,0.7119569446245624,0.059904697072838665,0.5774078490508489
"Gourd & Cucumber, Other Dals, Other Vegetables",Root Vegetables,0.05585888282234355,0.4232115357692846,0.03569928601427971,0.6390977443609023,1.5101141872212784,0.012059162428679188,1.5981847029726073,0.3617255178966271,0.3577838252738818,0.0805178402273445,0.3742900941674575
"Banana, Gourd & Cucumber, Other Dals",Other Vegetables,0.022399552008959822,0.4300713985720286,0.015399692006159876,0.6874999999999999,1.5985717773437496,0.005766285346279633,1.8237715245695079,0.36165364583333326,0.3830211031986772,0.03523382447149263,0.45168570375829015
"Other Vegetables, Root Vegetables, Sunflower Oils",Beans,0.02379952400951981,0.39717205655886884,0.01623967520649587,0.6823529411764706,1.7180285720209831,0.006787169310512712,1.897791673796154,0.3616206017126625,0.4281267153602318,0.0401245243860256,0.473071773995246
"Beans, Cream Biscuits",Root Vegetables,0.02631947361052779,0.4232115357692846,0.017919641607167858,0.6808510638297872,1.6087724607794145,0.006780936759817233,1.8072705212562414,0.36159655407830743,0.3886367721063983,0.04151800194615635,0.4466794050815947
"Toor Dal, Whole Spices",Other Dals,0.05641887162256755,0.22987540249195015,0.03275934481310374,0.5806451612903226,2.5259125378177676,0.019790033990724362,1.8364509632884267,0.3615771482456485,0.6402242004615892,0.12921038100496965,0.4554714392104662
"Beans, Moong Dal",Root Vegetables,0.05837883242335153,0.4232115357692846,0.0370992580148397,0.6354916067146282,1.5015933002853423,0.012392662688535394,1.5823736156855808,0.3615764351800068,0.3547506437984953,0.08346456692913386,0.3680379967870363
"Gourd & Cucumber, Other Dals, Other Vegetables, Sooji & Rava",Root Vegetables,0.014419711605767885,0.4232115357692846,0.01007979840403192,0.6990291262135923,1.6517251235672146,0.003977210110004716,1.9164261876052804,0.3614232630737164,0.40034524936868693,0.023575638506876228,0.4781954001319635
"Avalakki / Poha, Other Dals, Other Vegetables",Root Vegetables,0.014419711605767885,0.4232115357692846,0.01007979840403192,0.6990291262135923,1.6517251235672146,0.003977210110004716,1.9164261876052804,0.3614232630737164,0.40034524936868693,0.023575638506876228,0.4781954001319635
"Besan, Toor Dal",Other Dals,0.018199636007279855,0.22987540249195015,0.012179756404871903,0.6692307692307692,2.91127611730535,0.007996107752491457,2.3282836668848015,0.36110746744120675,0.6686777101966626,0.05163204747774481,0.5704990700991428
"Moong Dal, Other Vegetables, Sooji & Rava",Root Vegetables,0.016099678006439872,0.4232115357692846,0.011199776004479911,0.6956521739130435,1.6437457751441844,0.004386206549983518,1.8951620967580647,0.3610579758086554,0.3980417615253273,0.02616088947024199,0.4723406500633178
"Other Dals, Other Vegetables, Root Vegetables, Toor Dal",Beans,0.02253954920901582,0.39717205655886884,0.015399692006159876,0.6832298136645962,1.7202363620043042,0.006447612892905238,1.9030450763533748,0.3610015828985653,0.4283391057524543,0.038088642659279776,0.47452637227269173
"Beans, Other Rice Products, Other Vegetables",Root Vegetables,0.017359652806943862,0.4232115357692846,0.012039759204815904,0.6935483870967742,1.638774769775805,0.00469295387996762,1.882151830647598,0.3609984740644308,0.39667414360357434,0.0280953936622019,0.46869323520200445
"Gourd & Cucumber, Moong Dal, Other Vegetables",Other Dals,0.028559428811423773,0.22987540249195015,0.018339633207335854,0.6421568627450981,2.7934996775811425,0.011774523014369617,2.1521290122142767,0.360968808960856,0.6609010471843514,0.07638483965014578,0.5353438412267288
"Banana, Beans, Root Vegetables, Toor Dal",Other Vegetables,0.015679686406271875,0.4300713985720286,0.010919781604367913,0.6964285714285714,1.6193324497767856,0.004176396942451743,1.877411863527435,0.3609095982142857,0.38855398619301335,0.025112685125563427,0.4673518265080534
"Other Dals, Raw Rice, Sooji & Rava",Toor Dal,0.01749965000699986,0.15385692286154276,0.01133977320453591,0.648,4.211705186533212,0.008647330903304936,2.4038155600524354,0.36085168334849865,0.7761488095866361,0.07086614173228348,0.583994705493051
"Beans, Moong Dal, Other Dals, Toor Dal",Other Vegetables,0.016099678006439872,0.4300713985720286,0.011199776004479911,0.6956521739130435,1.6175271739130432,0.004275764967690986,1.8726225475490488,0.36084692028985504,0.3880193511667615,0.02574831026713872,0.46598955496459576
Exotic Vegetables,Root Vegetables,0.12291754164916702,0.4232115357692846,0.06873862522749545,0.5592255125284739,1.32138532450906,0.016718503653166475,1.3085795131642588,0.3608234740942072,0.27730400196351573,0.1439882697947214,0.2358125815511866
"Sooji & Rava, Toor Dal, Whole Spices",Other Dals,0.02281954360912782,0.22987540249195015,0.01497970040599188,0.6564417177914109,2.855641406933038,0.009734048634161014,2.241612667746644,0.36080307570447523,0.6649907613207295,0.06301531213191991,0.5538925995608159
"Moong Dal, Root Vegetables, Urad Dal",Other Vegetables,0.016939661206775865,0.4300713985720286,0.011759764804703907,0.6942148760330579,1.6141851756198347,0.0044745010181694725,1.8638205614266092,0.36077931301652894,0.38704886682670786,0.02701833386941139,0.46346766384282295
"Banana, Gourd & Cucumber",Root Vegetables,0.08819823603527929,0.4232115357692846,0.05263894722105558,0.5968253968253969,1.4102295102625901,0.015312436296423176,1.4306170569502,0.3606025760177266,0.31903378186344183,0.11473909063167531,0.30100092464170153
Whole Spices,Other Dals,0.19935601287974242,0.22987540249195015,0.07699846003079938,0.38623595505617975,1.6801969713558416,0.031171416330878193,1.2547567812945801,0.36059666205914953,0.5056325803939022,0.21860095389507156,0.20303279893951862
Other Dals,Whole Spices,0.22987540249195015,0.19935601287974242,0.07699846003079938,0.33495736906211937,1.6801969713558416,0.031171416330878193,1.2038987425379697,0.36059666205914953,0.52567037398159,0.21860095389507156,0.1693653588408321
"Beans, Raw Peanuts",Root Vegetables,0.026179476410471792,0.4232115357692846,0.01777964440711186,0.679144385026738,1.6047397758008566,0.0067001879898003335,1.7976573801857298,0.36057781606613115,0.3869768579100125,0.041193642555952,0.44372047141892956
"Root Vegetables, Sooji & Rava, Toor Dal",Beans,0.017219655606887863,0.39717205655886884,0.011899762004759906,0.6910569105691057,1.7399434304529862,0.005060595974136797,1.951258869559451,0.3605090686084866,0.4327199597787833,0.029565217391304348,0.48751033724921544
"Other Dals, Root Vegetables, Urad Dal",Other Vegetables,0.024639507209855804,0.4300713985720286,0.016799664006719867,0.6818181818181818,1.585360440340909,0.006202916680851598,1.7912041759164814,0.3604403409090909,0.3785560499497631,0.03836317135549872,0.44171635291753186
"Other Vegetables, Raw Peanuts, Root Vegetables",Beans,0.01637967240655187,0.39717205655886884,0.01133977320453591,0.6923076923076923,1.743092649331634,0.004834225029065147,1.9591908161836764,0.36042948943900655,0.43340607900812855,0.028193525931082493,0.4895851941834291
"Banana, Root Vegetables, Urad Dal",Beans,0.015959680806383873,0.39717205655886884,0.011059778804423912,0.6929824561403509,1.7447915700424839,0.004721039556529323,1.9634967300653992,0.3604143863359492,0.43378877021237516,0.027506963788300837,0.49070452489793925
